388;2;75;Shell Armor
389;0;65;Overgrow
389;1;65;Overgrow
389;2;75;Shell Armor
390;0;66;Blaze
390;1;66;Blaze
390;2;89;Iron Fist
391;0;66;Blaze
391;1;66;Blaze
391;2;89;Iron Fist
392;0;66;Blaze
392;1;66;Blaze
392;2;89;Iron Fist
393;0;67;Torrent
393;1;67;Torrent
393;2;545;Competitive
394;0;67;Torrent
394;1;67;Torrent
394;2;545;Competitive
395;0;67;Torrent
395;1;67;Torrent
395;2;545;Competitive
396;0;51;Keen Eye
396;1;51;Keen Eye
396;2;120;Reckless
397;0;22;Intimidate
397;1;22;Intimidate
397;2;120;Reckless
398;0;22;Intimidate
398;1;22;Intimidate
398;2;120;Reckless
399;0;86;Simple
399;1;109;Unaware
399;2;141;Moody
400;0;86;Simple
400;1;109;Unaware
400;2;141;Moody
401;0;61;Shed Skin
401;1;61;Shed Skin
401;2;50;Run Away
402;0;68;Swarm
402;1;68;Swarm
402;2;101;Technician
403;0;79;Rivalry
403;1;22;Intimidate
403;2;62;Guts
404;0;79;Rivalry
404;1;22;Intimidate
404;2;62;Guts
405;0;79;Rivalry
405;1;22;Intimidate
405;2;62;Guts
406;0;30;Natural Cure
406;1;38;Poison Point
406;2;102;Leaf Guard
407;0;30;Natural Cure
407;1;38;Poison Point
407;2;101;Technician
408;0;104;Mold Breaker
408;1;104;Mold Breaker
408;2;125;Sheer Force
409;0;104;Mold Breaker
409;1;104;Mold Breaker
409;2;125;Sheer Force
410;0;5;Sturdy
410;1;5;Sturdy
410;2;43;Soundproof
411;0;5;Sturdy
411;1;5;Sturdy
411;2;43;Soundproof
412;0;61;Shed Skin
412;1;61;Shed Skin
412;2;142;Overcoat
413;0;107;Anticipation
413;1;107;Anticipation
413;2;142;Overcoat
414;0;68;Swarm
414;1;68;Swarm
414;2;110;Tinted Lens
415;0;118;Honey Gather
415;1;118;Honey Gather
415;2;55;Hustle
416;0;46;Pressure
416;1;46;Pressure
416;2;127;Unnerve
417;0;50;Run Away
417;1;53;Pickup
417;2;10;Volt Absorb
418;0;33;Swift Swim
418;1;33;Swift Swim
418;2;41;Water Veil
419;0;33;Swift Swim
419;1;33;Swift Swim
419;2;41;Water Veil
420;0;34;Chlorophyll
420;1;34;Chlorophyll
420;2;0;--
421;0;122;Flower Gift
421;1;122;Flower Gift
421;2;0;--
422;0;60;Sticky Hold
422;1;114;Storm Drain
422;2;159;Sand Force
423;0;60;Sticky Hold
423;1;114;Storm Drain
423;2;159;Sand Force
424;0;101;Technician
424;1;53;Pickup
424;2;92;Skill Link
425;0;106;Aftermath
425;1;84;Unburden
425;2;138;Flare Boost
426;0;106;Aftermath
426;1;84;Unburden
426;2;138;Flare Boost
427;0;50;Run Away
427;1;103;Klutz
427;2;7;Limber
428;0;56;Cute Charm
428;1;103;Klutz
428;2;7;Limber
429;0;26;Levitate
429;1;26;Levitate
429;2;0;--
430;0;15;Insomnia
430;1;105;Super Luck
430;2;153;Moxie
431;0;7;Limber
431;1;20;Own Tempo
431;2;51;Keen Eye
432;0;47;Thick Fat
432;1;20;Own Tempo
432;2;128;Defiant
433;0;26;Levitate
433;1;26;Levitate
433;2;0;--
434;0;1;Stench
434;1;106;Aftermath
434;2;51;Keen Eye
435;0;1;Stench
435;1;106;Aftermath
435;2;51;Keen Eye
436;0;26;Levitate
436;1;85;Heatproof
436;2;134;Heavy Metal
437;0;26;Levitate
437;1;85;Heatproof
437;2;134;Heavy Metal
438;0;5;Sturdy
438;1;69;Rock Head
438;2;155;Rattled
439;0;43;Soundproof
439;1;111;Filter
439;2;101;Technician
440;0;30;Natural Cure
440;1;32;Serene Grace
440;2;132;Friend Guard
441;0;51;Keen Eye
441;1;77;Tangled Feet
441;2;145;Big Pecks
442;0;46;Pressure
442;1;46;Pressure
442;2;151;Infiltrator
443;0;8;Sand Veil
443;1;8;Sand Veil
443;2;24;Rough Skin
444;0;8;Sand Veil
444;1;8;Sand Veil
444;2;24;Rough Skin
445;0;8;Sand Veil
445;1;8;Sand Veil
445;2;24;Rough Skin
446;0;53;Pickup
446;1;47;Thick Fat
446;2;82;Gluttony
447;0;80;Steadfast
447;1;39;Inner Focus
447;2;158;Prankster
448;0;80;Steadfast
448;1;39;Inner Focus
448;2;154;Justified
449;0;45;Sand Stream
449;1;45;Sand Stream
449;2;159;Sand Force
450;0;45;Sand Stream
450;1;45;Sand Stream
450;2;159;Sand Force
451;0;4;Battle Armor
451;1;97;Sniper
451;2;51;Keen Eye
452;0;4;Battle Armor
452;1;97;Sniper
452;2;51;Keen Eye
453;0;107;Anticipation
453;1;87;Dry Skin
453;2;143;Poison Touch
454;0;107;Anticipation
454;1;87;Dry Skin
454;2;143;Poison Touch
455;0;26;Levitate
455;1;26;Levitate
455;2;0;--
456;0;33;Swift Swim
456;1;114;Storm Drain
456;2;41;Water Veil
457;0;33;Swift Swim
457;1;114;Storm Drain
457;2;41;Water Veil
458;0;33;Swift Swim
458;1;11;Water Absorb
458;2;41;Water Veil
459;0;117;Snow Warning
459;1;117;Snow Warning
459;2;43;Soundproof
460;0;117;Snow Warning
460;1;117;Snow Warning
460;2;43;Soundproof
461;0;46;Pressure
461;1;46;Pressure
461;2;124;Pickpocket
462;0;42;Magnet Pull
462;1;5;Sturdy
462;2;148;Analytic
463;0;20;Own Tempo
463;1;12;Oblivious
463;2;13;Cloud Nine
464;0;31;Lightningrod
464;1;116;Solid Rock
464;2;120;Reckless
465;0;34;Chlorophyll
465;1;102;Leaf Guard
465;2;144;Regenerator
466;0;78;Motor Drive
466;1;78;Motor Drive
466;2;72;Vital Spirit
467;0;49;Flame Body
467;1;49;Flame Body
467;2;72;Vital Spirit
468;0;55;Hustle
468;1;32;Serene Grace
468;2;105;Super Luck
469;0;3;Speed Boost
469;1;110;Tinted Lens
469;2;119;Frisk
470;0;102;Leaf Guard
470;1;102;Leaf Guard
470;2;34;Chlorophyll
471;0;81;Snow Cloak
471;1;81;Snow Cloak
471;2;115;Ice Body
472;0;52;Hyper Cutter
472;1;8;Sand Veil
472;2;90;Poison Heal
473;0;12;Oblivious
473;1;81;Snow Cloak
473;2;47;Thick Fat
474;0;91;Adaptability
474;1;88;Download
474;2;148;Analytic
475;0;80;Steadfast
475;1;550;Sharpness
475;2;154;Justified
476;0;5;Sturdy
476;1;42;Magnet Pull
476;2;159;Sand Force
477;0;46;Pressure
477;1;46;Pressure
477;2;119;Frisk
478;0;81;Snow Cloak
478;1;81;Snow Cloak
478;2;130;Cursed Body
479;0;26;Levitate
479;1;26;Levitate
479;2;0;--
480;0;26;Levitate
480;1;26;Levitate
480;2;0;--
481;0;26;Levitate
481;1;26;Levitate
481;2;0;--
482;0;26;Levitate
482;1;26;Levitate
482;2;0;--
483;0;46;Pressure
483;1;46;Pressure
483;2;140;Telepathy
484;0;46;Pressure
484;1;46;Pressure
484;2;140;Telepathy
485;0;18;Flash Fire
485;1;18;Flash Fire
485;2;49;Flame Body
486;0;112;Slow Start
486;1;112;Slow Start
486;2;0;--
487;0;46;Pressure
487;1;46;Pressure
487;2;140;Telepathy
488;0;26;Levitate
488;1;26;Levitate
488;2;0;--
489;0;93;Hydration
489;1;93;Hydration
489;2;0;--
490;0;93;Hydration
490;1;93;Hydration
490;2;0;--
491;0;123;Bad Dreams
491;1;123;Bad Dreams
491;2;0;--
492;0;30;Natural Cure
492;1;30;Natural Cure
492;2;0;--
493;0;121;Multitype
493;1;121;Multitype
493;2;0;--
494;0;162;Victory Star
494;1;162;Victory Star
494;2;0;--
495;0;65;Overgrow
495;1;65;Overgrow
495;2;126;Contrary
496;0;65;Overgrow
496;1;65;Overgrow
496;2;126;Contrary
497;0;65;Overgrow
497;1;65;Overgrow
497;2;126;Contrary
498;0;66;Blaze
498;1;66;Blaze
498;2;47;Thick Fat
499;0;66;Blaze
499;1;66;Blaze
499;2;47;Thick Fat
500;0;66;Blaze
500;1;66;Blaze
500;2;120;Reckless
501;0;67;Torrent
501;1;67;Torrent
501;2;75;Shell Armor
502;0;67;Torrent
502;1;67;Torrent
502;2;75;Shell Armor
503;0;67;Torrent
503;1;67;Torrent
503;2;75;Shell Armor
504;0;50;Run Away
504;1;51;Keen Eye
504;2;148;Analytic
505;0;35;Illuminate
505;1;51;Keen Eye
505;2;148;Analytic
506;0;72;Vital Spirit
506;1;53;Pickup
506;2;50;Run Away
507;0;22;Intimidate
507;1;146;Sand Rush
507;2;113;Scrappy
508;0;22;Intimidate
508;1;146;Sand Rush
508;2;113;Scrappy
509;0;7;Limber
509;1;84;Unburden
509;2;158;Prankster
510;0;7;Limber
510;1;84;Unburden
510;2;158;Prankster
511;0;82;Gluttony
511;1;82;Gluttony
511;2;65;Overgrow
512;0;82;Gluttony
512;1;82;Gluttony
512;2;65;Overgrow
513;0;82;Gluttony
513;1;82;Gluttony
513;2;66;Blaze
514;0;82;Gluttony
514;1;82;Gluttony
514;2;66;Blaze
515;0;82;Gluttony
515;1;82;Gluttony
515;2;67;Torrent
516;0;82;Gluttony
516;1;82;Gluttony
516;2;67;Torrent
517;0;108;Forewarn
517;1;28;Synchronize
517;2;140;Telepathy
518;0;108;Forewarn
518;1;28;Synchronize
518;2;140;Telepathy
519;0;145;Big Pecks
519;1;105;Super Luck
519;2;79;Rivalry
520;0;145;Big Pecks
520;1;105;Super Luck
520;2;79;Rivalry
521;0;145;Big Pecks
521;1;105;Super Luck
521;2;79;Rivalry
522;0;31;Lightningrod
522;1;78;Motor Drive
522;2;157;Sap Sipper
523;0;31;Lightningrod
523;1;78;Motor Drive
523;2;157;Sap Sipper
524;0;5;Sturdy
524;1;133;Weak Armor
524;2;159;Sand Force
525;0;5;Sturdy
525;1;133;Weak Armor
525;2;159;Sand Force
526;0;5;Sturdy
526;1;45;Sand Stream
526;2;159;Sand Force
527;0;109;Unaware
527;1;103;Klutz
527;2;86;Simple
528;0;109;Unaware
528;1;103;Klutz
528;2;86;Simple
529;0;146;Sand Rush
529;1;159;Sand Force
529;2;104;Mold Breaker
530;0;146;Sand Rush
530;1;159;Sand Force
530;2;104;Mold Breaker
531;0;131;Healer
531;1;144;Regenerator
531;2;103;Klutz
532;0;62;Guts
532;1;125;Sheer Force
532;2;89;Iron Fist
533;0;62;Guts
533;1;125;Sheer Force
533;2;89;Iron Fist
534;0;62;Guts
534;1;125;Sheer Force
534;2;89;Iron Fist
535;0;33;Swift Swim
535;1;93;Hydration
535;2;11;Water Absorb
536;0;33;Swift Swim
536;1;93;Hydration
536;2;11;Water Absorb
537;0;33;Swift Swim
537;1;143;Poison Touch
537;2;11;Water Absorb
538;0;62;Guts
538;1;39;Inner Focus
538;2;104;Mold Breaker
539;0;5;Sturdy
539;1;39;Inner Focus
539;2;104;Mold Breaker
540;0;68;Swarm
540;1;34;Chlorophyll
540;2;142;Overcoat
541;0;102;Leaf Guard
541;1;34;Chlorophyll
541;2;142;Overcoat
542;0;68;Swarm
542;1;34;Chlorophyll
542;2;142;Overcoat
543;0;38;Poison Point
543;1;68;Swarm
543;2;3;Speed Boost
544;0;38;Poison Point
544;1;68;Swarm
544;2;3;Speed Boost
545;0;38;Poison Point
545;1;68;Swarm
545;2;3;Speed Boost
546;0;158;Prankster
546;1;151;Infiltrator
546;2;34;Chlorophyll
547;0;158;Prankster
547;1;151;Infiltrator
547;2;34;Chlorophyll
548;0;34;Chlorophyll
548;1;20;Own Tempo
548;2;102;Leaf Guard
549;0;34;Chlorophyll
549;1;20;Own Tempo
549;2;102;Leaf Guard
550;0;120;Reckless
550;1;91;Adaptability
550;2;104;Mold Breaker
551;0;22;Intimidate
551;1;153;Moxie
551;2;83;Anger Point
552;0;22;Intimidate
552;1;153;Moxie
552;2;83;Anger Point
553;0;22;Intimidate
553;1;153;Moxie
553;2;83;Anger Point
554;0;55;Hustle
554;1;55;Hustle
554;2;39;Inner Focus
555;0;125;Sheer Force
555;1;125;Sheer Force
555;2;161;Zen Mode
556;0;11;Water Absorb
556;1;34;Chlorophyll
556;2;114;Storm Drain
557;0;5;Sturdy
557;1;75;Shell Armor
557;2;133;Weak Armor
558;0;5;Sturdy
558;1;75;Shell Armor
558;2;133;Weak Armor
559;0;61;Shed Skin
559;1;153;Moxie
559;2;22;Intimidate
560;0;61;Shed Skin
560;1;153;Moxie
560;2;22;Intimidate
561;0;147;Wonder Skin
561;1;98;Magic Guard
561;2;110;Tinted Lens
562;0;152;Mummy
562;1;152;Mummy
562;2;0;--
563;0;152;Mummy
563;1;152;Mummy
563;2;0;--
564;0;116;Solid Rock
564;1;5;Sturdy
564;2;33;Swift Swim
565;0;116;Solid Rock
565;1;5;Sturdy
565;2;33;Swift Swim
566;0;129;Defeatist
566;1;129;Defeatist
566;2;0;--
567;0;129;Defeatist
567;1;129;Defeatist
567;2;0;--
568;0;1;Stench
568;1;60;Sticky Hold
568;2;106;Aftermath
569;0;1;Stench
569;1;133;Weak Armor
569;2;106;Aftermath
570;0;149;Illusion
570;1;149;Illusion
570;2;0;--
571;0;149;Illusion
571;1;149;Illusion
571;2;0;--
572;0;56;Cute Charm
572;1;101;Technician
572;2;92;Skill Link
573;0;56;Cute Charm
573;1;101;Technician
573;2;92;Skill Link
574;0;119;Frisk
574;1;545;Competitive
574;2;23;Shadow Tag
575;0;119;Frisk
575;1;545;Competitive
575;2;23;Shadow Tag
576;0;119;Frisk
576;1;545;Competitive
576;2;23;Shadow Tag
577;0;142;Overcoat
577;1;98;Magic Guard
577;2;144;Regenerator
578;0;142;Overcoat
578;1;98;Magic Guard
578;2;144;Regenerator
579;0;142;Overcoat
579;1;98;Magic Guard
579;2;144;Regenerator
580;0;51;Keen Eye
580;1;145;Big Pecks
580;2;93;Hydration
581;0;51;Keen Eye
581;1;145;Big Pecks
581;2;93;Hydration
582;0;115;Ice Body
582;1;81;Snow Cloak
582;2;133;Weak Armor
583;0;115;Ice Body
583;1;81;Snow Cloak
583;2;133;Weak Armor
584;0;115;Ice Body
584;1;117;Snow Warning
584;2;133;Weak Armor
585;0;34;Chlorophyll
585;1;157;Sap Sipper
585;2;32;Serene Grace
586;0;34;Chlorophyll
586;1;157;Sap Sipper
586;2;32;Serene Grace
587;0;9;Static
587;1;9;Static
587;2;78;Motor Drive
588;0;68;Swarm
588;1;61;Shed Skin
588;2;99;No Guard
589;0;68;Swarm
589;1;75;Shell Armor
589;2;142;Overcoat
590;0;27;Effect Spore
590;1;27;Effect Spore
590;2;144;Regenerator
591;0;27;Effect Spore
591;1;27;Effect Spore
591;2;144;Regenerator
592;0;11;Water Absorb
592;1;130;Cursed Body
592;2;6;Damp
593;0;11;Water Absorb
593;1;130;Cursed Body
593;2;6;Damp
594;0;131;Healer
594;1;93;Hydration
594;2;144;Regenerator
595;0;14;Compoundeyes
595;1;127;Unnerve
595;2;68;Swarm
596;0;14;Compoundeyes
596;1;127;Unnerve
596;2;68;Swarm
597;0;160;Iron Barbs
597;1;160;Iron Barbs
597;2;0;--
598;0;160;Iron Barbs
598;1;160;Iron Barbs
598;2;107;Anticipation
599;0;57;Plus
599;1;58;Minus
599;2;29;Clear Body
600;0;57;Plus
600;1;58;Minus
600;2;29;Clear Body
601;0;57;Plus
601;1;58;Minus
601;2;29;Clear Body
602;0;26;Levitate
602;1;26;Levitate
602;2;0;--
603;0;26;Levitate
603;1;26;Levitate
603;2;0;--
604;0;26;Levitate
604;1;26;Levitate
604;2;0;--
605;0;140;Telepathy
605;1;28;Synchronize
605;2;148;Analytic
606;0;140;Telepathy
606;1;28;Synchronize
606;2;148;Analytic
607;0;18;Flash Fire
607;1;49;Flame Body
607;2;151;Infiltrator
608;0;18;Flash Fire
608;1;49;Flame Body
608;2;151;Infiltrator
609;0;18;Flash Fire
609;1;49;Flame Body
609;2;151;Infiltrator
610;0;79;Rivalry
610;1;104;Mold Breaker
610;2;127;Unnerve
611;0;79;Rivalry
611;1;104;Mold Breaker
611;2;127;Unnerve
612;0;79;Rivalry
612;1;104;Mold Breaker
612;2;127;Unnerve
613;0;81;Snow Cloak
613;1;546;Snow Plow
613;2;155;Rattled
614;0;81;Snow Cloak
614;1;546;Snow Plow
614;2;33;Swift Swim
615;0;26;Levitate
615;1;26;Levitate
615;2;0;--
616;0;93;Hydration
616;1;75;Shell Armor
616;2;142;Overcoat
617;0;93;Hydration
617;1;60;Sticky Hold
617;2;84;Unburden
618;0;9;Static
618;1;7;Limber
618;2;8;Sand Veil
619;0;39;Inner Focus
619;1;144;Regenerator
619;2;120;Reckless
620;0;39;Inner Focus
620;1;144;Regenerator
620;2;120;Reckless
621;0;24;Rough Skin
621;1;125;Sheer Force
621;2;104;Mold Breaker
622;0;89;Iron Fist
622;1;103;Klutz
622;2;99;No Guard
623;0;89;Iron Fist
623;1;103;Klutz
623;2;99;No Guard
624;0;128;Defiant
624;1;39;Inner Focus
624;2;46;Pressure
625;0;128;Defiant
625;1;39;Inner Focus
625;2;46;Pressure
626;0;120;Reckless
626;1;157;Sap Sipper
626;2;43;Soundproof
627;0;51;Keen Eye
627;1;125;Sheer Force
627;2;55;Hustle
628;0;51;Keen Eye
628;1;125;Sheer Force
628;2;128;Defiant
629;0;145;Big Pecks
629;1;142;Overcoat
629;2;133;Weak Armor
630;0;145;Big Pecks
630;1;142;Overcoat
630;2;133;Weak Armor
631;0;82;Gluttony
631;1;18;Flash Fire
631;2;73;White Smoke
632;0;68;Swarm
632;1;55;Hustle
632;2;54;Truant
633;0;55;Hustle
633;1;55;Hustle
633;2;0;--
634;0;55;Hustle
634;1;55;Hustle
634;2;0;--
635;0;26;Levitate
635;1;26;Levitate
635;2;0;--
636;0;49;Flame Body
636;1;49;Flame Body
636;2;68;Swarm
637;0;49;Flame Body
637;1;49;Flame Body
637;2;68;Swarm
638;0;154;Justified
638;1;154;Justified
638;2;0;--
639;0;154;Justified
639;1;154;Justified
639;2;0;--
640;0;154;Justified
640;1;154;Justified
640;2;0;--
641;0;158;Prankster
641;1;158;Prankster
641;2;128;Defiant
642;0;158;Prankster
642;1;158;Prankster
642;2;128;Defiant
643;0;163;Turboblaze
643;1;163;Turboblaze
643;2;0;--
644;0;164;Teravolt
644;1;164;Teravolt
644;2;0;--
645;0;159;Sand Force
645;1;159;Sand Force
645;2;125;Sheer Force
646;0;46;Pressure
646;1;46;Pressure
646;2;0;--
647;0;154;Justified
647;1;154;Justified
647;2;0;--
648;0;32;Serene Grace
648;1;32;Serene Grace
648;2;0;--
649;0;88;Download
649;1;88;Download
649;2;0;--
650;0;46;Pressure
650;1;46;Pressure
650;2;0;--
651;0;46;Pressure
651;1;46;Pressure
651;2;0;--
652;0;46;Pressure
652;1;46;Pressure
652;2;0;--
653;0;107;Anticipation
653;1;107;Anticipation
653;2;142;Overcoat
654;0;107;Anticipation
654;1;107;Anticipation
654;2;142;Overcoat
655;0;32;Serene Grace
655;1;32;Serene Grace
655;2;0;--
656;0;26;Levitate
656;1;26;Levitate
656;2;26;Levitate
657;0;26;Levitate
657;1;26;Levitate
657;2;0;--
658;0;26;Levitate
658;1;26;Levitate
658;2;0;--
659;0;26;Levitate
659;1;26;Levitate
659;2;0;--
660;0;26;Levitate
660;1;26;Levitate
660;2;0;--
661;0;26;Levitate
661;1;26;Levitate
661;2;0;--
662;0;59;Forecast
662;1;59;Forecast
662;2;0;--
663;0;59;Forecast
663;1;59;Forecast
663;2;0;--
664;0;59;Forecast
664;1;59;Forecast
664;2;0;--
665;0;69;Rock Head
665;1;91;Adaptability
665;2;104;Mold Breaker
666;0;125;Sheer Force
666;1;125;Sheer Force
666;2;161;Zen Mode
667;0;32;Serene Grace
667;1;32;Serene Grace
667;2;0;--
1000;0;500;Strong Stomach
1000;1;500;Strong Stomach
1000;2;0;--
1001;0;501;Entangling Vines
1001;1;501;Entangling Vines
1001;2;0;--
1002;0;502;Wither
1002;1;502;Wither
1002;2;0;--
1003;0;518;Config: Defensive Programming
1003;1;518;Config: Defensive Programming
1003;2;0;--
1004;0;521;Config: Polymorphic
1004;1;521;Config: Polymorphic
1004;2;0;--
1005;0;511;Task: Vulnerability Scan
1005;1;511;Task: Vulnerability Scan
1005;2;0;--
1006;0;509;Config: Sandboxed
1006;1;509;Config: Sandboxed
1006;2;0;--
1007;0;506;Config: Fail-safe
1007;1;506;Config: Fail-safe
1007;2;0;--
1008;0;515;Config: Row Hammering
1008;1;515;Config: Row Hammering
1008;2;0;--
1009;0;519;Task: Backup
1009;1;519;Task: Backup
1009;2;0;--
1010;0;507;Task: Refresh
1010;1;507;Task: Refresh
1010;2;0;--
1011;0;516;Startup: Sunny Day
1011;1;516;Startup: Sunny Day
1011;2;0;--
1012;0;510;Startup: Rain Dance
1012;1;510;Startup: Rain Dance
1012;2;0;--
1013;0;508;Config: Inverted Logic
1013;1;508;Config: Inverted Logic
1013;2;0;--
1014;0;522;Config: Overclocked
1014;1;522;Config: Overclocked
1014;2;0;--
1015;0;520;Config: Backdoor Access
1015;1;520;Config: Backdoor Access
1015;2;0;--
1016;0;517;Startup: Snowstorm
1016;1;517;Startup: Snowstorm
1016;2;0;--
1017;0;514;Startup: Optimize
1017;1;514;Startup: Optimize
1017;2;0;--
1018;0;512;Task: Augmentation
1018;1;512;Task: Augmentation
1018;2;0;--
1019;0;12;Oblivious
1019;1;12;Oblivious
1019;2;0;--
1020;0;36;Trace
1020;1;36;Trace
1020;2;0;--
1021;0;106;Aftermath
1021;1;106;Aftermath
1021;2;0;--
1022;0;26;Levitate
1022;1;26;Levitate
1022;2;0;--
1023;0;26;Levitate
1023;1;26;Levitate
1023;2;0;--
1024;0;22;Intimidate
1024;1;22;Intimidate
1024;2;0;--
1025;0;32;Serene Grace
1025;1;32;Serene Grace
1025;2;0;--
1026;0;540;Lag Compensation
1026;1;540;Lag Compensation
1026;2;0;--
1027;0;540;Lag Compensation
1027;1;540;Lag Compensation
1027;2;0;--
1028;0;541;Intrusion Detection
1028;1;541;Intrusion Detection
1028;2;0;--
1029;0;535;Startup: Power Boost
1029;1;535;Startup: Power Boost
1029;2;0;--
1030;0;538;Startup: Tailwind
1030;1;538;Startup: Tailwind
1030;2;0;--
1031;0;528;Task: Viral Broadcast
1031;1;528;Task: Viral Broadcast
1031;2;0;--
1032;0;526;Task: Patch Deployment
1032;1;526;Task: Patch Deployment
1032;2;0;--
1033;0;523;Startup: Sandstorm
1033;1;523;Startup: Sandstorm
1033;2;0;--
1034;0;532;Startup: Reflect
1034;1;532;Startup: Reflect
1034;2;0;--
1035;0;536;Startup: Safe Mode
1035;1;536;Startup: Safe Mode
1035;2;0;--
1036;0;524;Config: Vulnerability Mitigation
1036;1;524;Config: Vulnerability Mitigation
1036;2;0;--
1037;0;533;Config: Thermal Insulation
1037;1;533;Config: Thermal Insulation
1037;2;0;--
1038;0;527;Startup: Antivirus
1038;1;527;Startup: Antivirus
1038;2;0;--
1039;0;525;Startup: Maintenance
1039;1;525;Startup: Maintenance
1039;2;0;--
1040;0;539;Task: Denial of Service
1040;1;539;Task: Denial of Service
1040;2;0;--
1041;0;537;Startup: Special Boost
1041;1;537;Startup: Special Boost
1041;2;0;--
1042;0;534;Startup: Light Screen
1042;1;534;Startup: Light Screen
1042;2;0;--
1043;0;531;Config: Factory Reset
1043;1;531;Config: Factory Reset
1043;2;0;--
1044;0;529;Task: Back-hack
1044;1;529;Task: Back-hack
1044;2;0;--
1045;0;513;Task: Refactor
1045;1;513;Task: Refactor
1045;2;0;--
1046;0;530;Config: Reactive Programming
1046;1;530;Config: Reactive Programming
1046;2;0;--
1047;0;132;Friend Guard
1047;1;132;Friend Guard
1047;2;0;--
1048;0;505;Summon Storm
1048;1;2;Drizzle
1048;2;0;--
1049;0;105;Super Luck
1049;1;105;Super Luck
1049;2;0;--
1050;0;541;Intrusion Detection
1050;1;541;Intrusion Detection
1050;2;0;--
1051;0;549;Rob the Rich
1051;1;549;Rob the Rich
1051;2;0;--
1052;0;104;Mold Breaker
1052;1;37;Huge Power
1052;2;5;Sturdy
